Hotel Name,Price (SAR),Rating,Reviews,Address,Check-in,Check-out,Search Area,Religious_Context,Latitude,Longitude,Stay_Duration,City_Madinah,City_Makkah,City_Taif,Season_Type_Hajj Peak,Season_Type_Pre-Hajj,Season_Type_Ramadan Season,Season_Type_Regular Umrah,Price_Category_Budget,Price_Category_Mid-Range,Price_Category_Premium,Price_Category_Luxury
Yaqoot Al Madina Suites,-0.09781620199040444,-0.02203146430735001,-0.3615796009033222,"Lat: 24.464860916137695, Lng: 39.64215850830078",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.46486091613769,39.64215850830078,0.0,True,False,False,False,False,False,True,False,True,False,False
2-Bed Apartment with Shared Kitchen,-0.21027126387443063,-0.02203146430735001,-0.3736371407647282,"Lat: 24.45585060119629, Lng: 39.59376907348633",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.45585060119629,39.59376907348633,0.0,True,False,False,False,False,False,True,True,False,False,False
Hafawah Suites - King Studio,-0.10467321795894262,1.3264460924356352,-0.37277588791748495,"Lat: 24.486530303955078, Lng: 39.64794921875",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.48653030395508,39.64794921875,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق سجى المدينة,-0.008674994399408071,0.8769535735213068,2.0055738497448514,"Lat: 24.4737293, Lng: 39.607696",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4737293,39.607696,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق فلافور,-0.1986143367279157,0.8769535735213068,-0.30355269032030574,"Lat: 24.4847467, Lng: 39.6820983",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4847467,39.6820983,0.0,True,False,False,False,False,False,True,True,False,False,False
فندق تلاق,-0.21575687664926116,0.8769535735213068,-0.33907937026909135,"Lat: 24.488919799999998, Lng: 39.5220243",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4889198,39.5220243,0.0,True,False,False,False,False,False,True,True,False,False,False
Luxury and Modern Hotel Apartments in Mudhainib - Nozol Noor 3 - Two-Bedroom Apartment,-0.1526723297387099,2.000684870807127,-0.37148400864662,"Lat: 24.439729690551758, Lng: 39.669898986816406",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.43972969055176,39.669898986816406,0.0,True,False,False,False,False,False,True,True,False,False,False
دبل تري من هيلتون بوابة المدينة,0.12092260740596357,0.6522073140641436,-0.34112484578129415,"Lat: 24.471865299999997, Lng: 39.698144899999996",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4718653,39.6981449,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق سوفيتيل شهد المدينة,0.36983228706389953,1.3264460924356352,2.1117232631675864,"Lat: 24.4721174, Lng: 39.6116892",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4721174,39.6116892,0.0,True,False,False,False,False,False,True,False,False,True,False
جراند الصافي,-0.07587375089108225,0.6522073140641436,-0.22313320570896386,"Lat: 24.466679499999998, Lng: 39.6045854",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4666795,39.6045854,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق دار الإيمان إنتركونتيننتال,0.650969941773965,1.5511923518927984,2.182130683429725,"Lat: 24.4714144, Lng: 39.60872",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4714144,39.60872,0.0,True,False,False,False,False,False,True,False,False,True,False
فندق واجهة طيبة,0.055095254107997024,1.10169983297847,1.2821214580604907,"Lat: 24.4713061, Lng: 39.6096906",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4713061,39.6096906,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق البسفور وقف الصافي,-0.0031893816245775262,0.8769535735213068,0.012311791406169658,"Lat: 24.4703683, Lng: 39.6044379",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4703683,39.6044379,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق المناخة روتانا المدينة,0.2388632820648203,1.3264460924356352,0.08142733239744342,"Lat: 24.4641694, Lng: 39.6061902",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4641694,39.6061902,0.0,True,False,False,False,False,False,True,False,False,True,False
فندق سويس إنترناشونال المدينة,0.05920946368911993,-0.6962702426788416,3.8938332952821074e-05,"Lat: 24.468841299999998, Lng: 39.6041489",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.4688413,39.6041489,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق تاج الايمان Taj Aleiman Hotel,-0.1341583866236568,0.6522073140641436,-0.33509607585059115,"Lat: 24.448663999999997, Lng: 39.602879",2026-07-01,2026-07-06,Hotels in Madinah,Regular travel season with moderate hotel demand,24.448664,39.602879,0.0,True,False,False,False,False,False,True,False,True,False,False
كراون بلازا المدينة,0.11749409942169448,0.8769535735213068,0.8333010680408327,"Lat: 24.4639296, Lng: 39.6101601",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4639296,39.6101601,0.0,False,True,False,False,False,False,True,False,True,False,False
"Spacious building with 56 bedrooms and AC, WiFi in fabulous Madinah",-0.1499295233512946,-0.02203146430735001,-0.3736371407647282,"Lat: 24.471050262451172, Lng: 39.61381149291992",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.47105026245117,39.61381149291992,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق رحاب النور,-0.09095918602186626,-0.6962702426788416,-0.2992464260840893,"Lat: 24.4652867, Lng: 39.609366699999995",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4652867,39.6093667,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق إيلاف طيبة,0.20937811340010612,-0.6962702426788416,0.2241799918280182,"Lat: 24.471191299999997, Lng: 39.6070442",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4711913,39.6070442,0.0,False,True,False,False,False,False,True,False,False,True,False
فندق الحياه بلازا,-0.09095918602186626,-1.3705090210503332,-0.19309701266135423,"Lat: 24.4649212, Lng: 39.6088065",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4649212,39.6088065,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق ميلينيوم طيبة المدينة,0.2806910794729032,1.10169983297847,0.1925289496918274,"Lat: 24.4653268, Lng: 39.6067256",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4653268,39.6067256,0.0,False,True,False,False,False,False,True,False,False,True,False
فندق المدينة الذهبي,-0.09095918602186626,-1.145762761593169,-0.24563343634319473,"Lat: 24.465319899999997, Lng: 39.6098777",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4653199,39.6098777,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق مكارم برج المدينة,0.2505202092113352,1.5511923518927984,-0.3079666111624276,"Lat: 24.472022199999998, Lng: 39.6103928",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4720222,39.6103928,0.0,False,True,False,False,False,False,True,False,False,True,False
فندق العقيق,0.2806910794729032,0.6522073140641436,1.0819878276823318,"Lat: 24.471878399999998, Lng: 39.6095332",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4718784,39.6095332,0.0,False,True,False,False,False,False,True,False,False,True,False
فندق ون إن,-0.09095918602186626,-0.6962702426788416,-0.2679183537656148,"Lat: 24.465322, Lng: 39.609325999999996",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.465322,39.609326,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق ميراج السلام,-0.09095918602186626,-0.47152398322167743,0.04783847135495523,"Lat: 24.467095699999998, Lng: 39.6056144",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4670957,39.6056144,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق فيو المدينه,-0.09095918602186626,1.5511923518927984,-0.19815687313890853,"Lat: 24.4643496, Lng: 39.6129471",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4643496,39.6129471,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق نسك الإيمان,-0.09095918602186626,-0.47152398322167743,-0.3474765855297134,"Lat: 24.4654176, Lng: 39.609299299999996",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4654176,39.6092993,0.0,False,True,False,False,False,False,True,False,True,False,False
أجنحة طيبة المدينة,-0.09095918602186626,-0.47152398322167743,0.15635633010760935,"Lat: 24.471771699999998, Lng: 39.610177799999995",2026-07-01,2026-07-06,Hotels near Al Masjid an Nabawi,Regular travel season with moderate hotel demand,24.4717717,39.6101778,0.0,False,True,False,False,False,False,True,False,True,False,False
Madinah Valley Residency Room 13,-0.2356422229580219,0.2027147951498152,-0.37288354452339034,"Lat: 24.4763126373291, Lng: 39.57382583618164",2026-07-01,2026-07-06,Hotels in Central Madinah,Regular travel season with moderate hotel demand,24.4763126373291,39.57382583618164,0.0,True,False,False,False,False,False,True,True,False,False,False
EZZ apartment شقق عِزّ - One-Bedroom Apartment,-0.18764311117825463,-0.02203146430735001,-0.3736371407647282,"Lat: 24.408939361572266, Lng: 39.62773132324219",2026-07-01,2026-07-06,Hotels in Central Madinah,Regular travel season with moderate hotel demand,24.408939361572266,39.62773132324219,0.0,True,False,False,False,False,False,True,True,False,False,False
Hafawa Suites - أجنحة حفاوة,-0.11701584670231135,0.42746105460697836,-0.01546361291742634,"Lat: 24.4865125, Lng: 39.6478537",2026-07-01,2026-07-06,Hotels in Central Madinah,Regular travel season with moderate hotel demand,24.4865125,39.6478537,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق دار الإيمان الحرم,-0.09095918602186626,0.42746105460697836,0.3557363642444302,"Lat: 24.4722187, Lng: 39.613321",2026-07-01,2026-07-06,Hotels in Al Haram Madinah,Regular travel season with moderate hotel demand,24.4722187,39.613321,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق دار التقوى,-0.09095918602186626,0.6522073140641436,0.7989586107570067,"Lat: 24.47122, Lng: 39.6119014",2026-07-01,2026-07-06,Hotels in Al Haram Madinah,Regular travel season with moderate hotel demand,24.47122,39.6119014,0.0,True,False,False,False,False,False,True,False,True,False,False
إيلاف التقوى,0.12640822018079412,1.3264460924356352,-0.0905002672334977,"Lat: 24.4647777, Lng: 39.6075462",2026-07-01,2026-07-06,Hotels in Al Haram Madinah,Regular travel season with moderate hotel demand,24.4647777,39.6075462,0.0,True,False,False,False,False,False,True,False,True,False,False
مادن طيبة,0.07360919722305011,1.10169983297847,-0.27577728599670975,"Lat: 24.4724161, Lng: 39.608571",2026-07-01,2026-07-06,Hotels in Al Haram Madinah,Regular travel season with moderate hotel demand,24.4724161,39.608571,0.0,True,False,False,False,False,False,True,False,True,False,False
المدينة هيلتون,0.45005937389579626,0.8769535735213068,0.7314579188543141,"Lat: 24.471902099999998, Lng: 39.6109279",2026-07-01,2026-07-06,Hotels in Al Haram Madinah,Regular travel season with moderate hotel demand,24.4719021,39.6109279,0.0,True,False,False,False,False,False,True,False,False,True,False
"Luxurious 5-bedroom villa with fitness room, WiFi in fabulous Madinah",3.984851105677229,-0.02203146430735001,-0.3736371407647282,"Lat: 24.46725082397461, Lng: 39.60411834716797",2026-07-01,2026-07-06,Hotels in Al Haram Madinah,Regular travel season with moderate hotel demand,24.46725082397461,39.60411834716797,0.0,True,False,False,False,False,False,True,False,False,False,True
ايا هوستل,-0.24592774691082916,0.6522073140641436,-0.32928261913169893,"Lat: 24.461715899999998, Lng: 39.62474",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4617159,39.62474,0.0,True,False,False,False,False,False,True,True,False,False,False
أجنحة حسنة HASANAH SUITES,-0.11907295149287281,0.42746105460697836,-0.25887519886956023,"Lat: 24.434531999999997, Lng: 39.6569818",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.434532,39.6569818,0.0,True,False,False,False,False,False,True,False,True,False,False
Luxurious Family Apartments 15Mins Drive to Al-Masjid Nabawi - Nozol Noor 4 - One-Bedroom Apartment,-0.19930003832476953,2.000684870807127,-0.37277588791748495,"Lat: 24.434019088745117, Lng: 39.67972946166992",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.43401908874512,39.67972946166992,0.0,True,False,False,False,False,False,True,True,False,False,False
Hasanah suites - King Suite,-0.11907295149287281,-0.02203146430735001,-0.3736371407647282,"Lat: 24.43470001220703, Lng: 39.65678024291992",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.43470001220703,39.65678024291992,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق لفيف,0.005724739134522111,0.6522073140641436,-0.31442600751675226,"Lat: 24.4624103, Lng: 39.6566225",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4624103,39.6566225,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق العينية,-0.11358733871804226,-0.02203146430735001,-0.32045477744745526,"Lat: 24.4559032, Lng: 39.5979184",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4559032,39.5979184,0.0,True,False,False,False,False,False,True,False,True,False,False
الجوهرة الطابة للنزل السياحية ١,-0.09095918602186626,2.000684870807127,-0.37180697846433625,"Lat: 24.4571875, Lng: 39.6144375",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4571875,39.6144375,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق زوايا الماسية Zawaya Al-Masiah Hotel,-0.09850190358725826,1.5511923518927984,-0.3476918987415242,"Lat: 24.464615199999997, Lng: 39.66470410000001",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4646152,39.66470410000001,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق ارتال طيبة,-0.09095918602186626,-0.6962702426788416,0.06247976975809111,"Lat: 24.4596911, Lng: 39.619664",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4596911,39.619664,0.0,True,False,False,False,False,False,True,False,True,False,False
Radisson Hotel Madinah,0.2560058219861658,1.10169983297847,-0.2865429465872508,"Lat: 24.4393215, Lng: 39.60948520000001",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4393215,39.60948520000001,0.0,True,False,False,False,False,False,True,False,False,True,False
Etlala Quba- إطلالة قباء,-0.09095918602186626,-0.02203146430735001,-0.36696243119859273,"Lat: 24.441370799999998, Lng: 39.6128946",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4413708,39.6128946,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق المغاربي 3,0.06606647965765812,-1.5952552805074973,-0.3610413178737951,"Lat: 24.4566865, Lng: 39.6185389",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4566865,39.6185389,0.0,True,False,False,False,False,False,True,False,True,False,False
جوهرة قباء للشقق الفندقية,-0.09095918602186626,-1.8200015399646616,-0.3450004835938889,"Lat: 24.438664199999998, Lng: 39.611845699999996",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4386642,39.6118457,0.0,True,False,False,False,False,False,True,False,True,False,False
ان طيبة,-0.17667188562859354,-1.5952552805074973,-0.3456464232293214,"Lat: 24.4452329, Lng: 39.6114606",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4452329,39.6114606,0.0,True,False,False,False,False,False,True,True,False,False,False
فندق وردة الزهور,-0.09095918602186626,-2.269494058878989,-0.3465076760765647,"Lat: 24.4584451, Lng: 39.623259999999995",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4584451,39.62326,0.0,True,False,False,False,False,False,True,False,True,False,False
شقق زوايا الماسية العوالي Zawya Almasia Hotel,-0.09095918602186626,0.8769535735213068,-0.33832577402775343,"Lat: 24.4495625, Lng: 39.62943750000001",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4495625,39.62943750000001,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق روز المدينة,-0.17255767604747063,-0.02203146430735001,-0.3197011812061174,"Lat: 24.480772899999998, Lng: 39.6451843",2026-07-01,2026-07-06,Hotels in Al Azhari Madinah,Regular travel season with moderate hotel demand,24.4807729,39.6451843,0.0,True,False,False,False,False,False,True,True,False,False,False
فندق اجيال المدينة 3 Ajyal al madinah hotel,-0.18421460319398553,-1.145762761593169,-0.35716568006120036,"Lat: 24.4922276, Lng: 39.610862399999995",2026-07-01,2026-07-06,Hotels in Al Azhari Madinah,Regular travel season with moderate hotel demand,24.4922276,39.6108624,0.0,True,False,False,False,False,False,True,True,False,False,False
فندق دار الهجرة إنتركونتيننتال,0.3753178998387301,1.3264460924356352,1.7503200371431225,"Lat: 24.473439199999998, Lng: 39.6108498",2026-07-01,2026-07-06,Hotels in Al Azhari Madinah,Regular travel season with moderate hotel demand,24.4734392,39.6108498,0.0,True,False,False,False,False,False,True,False,False,True,False
فندق ديلايتس إن,-0.13827259620477972,0.2027147951498152,-0.29235640330614304,"Lat: 24.4811183, Lng: 39.643636099999995",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4811183,39.6436361,0.0,True,False,False,False,False,False,True,False,True,False,False
ساس رتل للوحدات السكنية المفروشة,-0.2020428447121848,-0.6962702426788416,-0.32357681901871216,"Lat: 24.4771212, Lng: 39.645219499999996",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4771212,39.6452195,0.0,True,False,False,False,False,False,True,True,False,False,False
فندق أبراج المرزم,0.05852376209226611,-0.2467777237645132,-0.3498450308596324,"Lat: 24.4859738, Lng: 39.6334588",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4859738,39.6334588,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق هاوان hotel how in,0.024924383846429022,1.10169983297847,-0.3119499055809278,"Lat: 24.478745999999997, Lng: 39.6518216",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.478746,39.6518216,0.0,True,False,False,False,False,False,True,False,True,False,False
Hotel Elite Haven,0.01738166628103702,0.6522073140641436,-0.36276382356828174,"Lat: 24.4864699, Lng: 39.6465919",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4864699,39.6465919,0.0,True,False,False,False,False,False,True,False,True,False,False
شقق هذا منزلي الفندقيه Myhome فرع الربوة,-0.07930225887535135,0.42746105460697836,-0.3470459591060917,"Lat: 24.4808571, Lng: 39.6513473",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4808571,39.6513473,0.0,True,False,False,False,False,False,True,False,True,False,False
Jawar Al Taiba Suites,-0.09095918602186626,0.42746105460697836,-0.3716993218584308,"Lat: 24.4904922, Lng: 39.6316468",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4904922,39.6316468,0.0,True,False,False,False,False,False,True,False,True,False,False
شقق ماريوت التنفيذية المدينة المنورة,0.26286283795470394,0.42746105460697836,-0.2720093047900204,"Lat: 24.486303, Lng: 39.649854",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.486303,39.649854,0.0,True,False,False,False,False,False,True,False,False,True,False
فندق جي اتش,-0.09095918602186626,-0.02203146430735001,-0.3424167250521591,"Lat: 24.4835562, Lng: 39.6322003",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4835562,39.6322003,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق فاتوران ٢,-0.09095918602186626,0.6522073140641436,-0.3384334306336589,"Lat: 24.4835353, Lng: 39.644233899999996",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4835353,39.6442339,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق كلاودز,-0.09095918602186626,1.3264460924356352,-0.3258376077427258,"Lat: 24.4782597, Lng: 39.6488156",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4782597,39.6488156,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق سيزون ستار,-0.09095918602186626,0.42746105460697836,-0.23583668520580234,"Lat: 24.470289899999997, Lng: 39.635483199999996",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4702899,39.6354832,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق باين إن,-0.09095918602186626,-0.47152398322167743,-0.35016800067734866,"Lat: 24.4787709, Lng: 39.6520836",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4787709,39.6520836,0.0,True,False,False,False,False,False,True,False,True,False,False
مجمع سكينة السكني - السليمان العقارية,-0.09095918602186626,0.6522073140641436,-0.2940789090006296,"Lat: 24.4732484, Lng: 39.652982099999996",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4732484,39.6529821,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق غسن ( طريق الملك عبدالعزيز ),-0.09095918602186626,0.6522073140641436,-0.3544742649135651,"Lat: 24.468735499999998, Lng: 39.641264799999995",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4687355,39.6412648,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق الياسمين الذهبى,-0.09095918602186626,0.2027147951498152,-0.34435454395845644,"Lat: 24.470705799999998, Lng: 39.642002100000006",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4707058,39.642002100000006,0.0,True,False,False,False,False,False,True,False,True,False,False
دار الإيمان جراند,-0.09095918602186626,-1.145762761593169,-0.33703389475688855,"Lat: 24.464496399999998, Lng: 39.6095016",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4644964,39.6095016,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق جايدن,-0.09095918602186626,1.10169983297847,-0.21322879796566604,"Lat: 24.46387, Lng: 39.6138553",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.46387,39.6138553,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق فالي المدينة,-0.09095918602186626,1.10169983297847,-0.23282230024045084,"Lat: 24.4639436, Lng: 39.6137112",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4639436,39.6137112,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق جولدن توليب شاكرين,-0.09095918602186626,-1.145762761593169,0.057527565886442214,"Lat: 24.4651875, Lng: 39.608687499999995",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4651875,39.6086875,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق فندا المدينة,-0.09095918602186626,0.8769535735213068,-0.3071053583151843,"Lat: 24.4644005, Lng: 39.6134712",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4644005,39.6134712,0.0,True,False,False,False,False,False,True,False,True,False,False
Mehrab taiba,-0.09095918602186626,-0.6962702426788416,-0.36577820853363324,"Lat: 24.4640803, Lng: 39.6080907",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4640803,39.6080907,0.0,True,False,False,False,False,False,True,False,True,False,False
"Charming 2-bedroom chalet with WiFi, AC in delightful Madinah",0.5734856613294835,-0.02203146430735001,-0.3736371407647282,"Lat: 24.4606876373291, Lng: 39.609832763671875",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4606876373291,39.60983276367188,0.0,True,False,False,False,False,False,True,False,False,True,False
"Chic 2-bedroom apartment with WiFi, AC in fabulous Madinah",0.3760036014355839,-0.02203146430735001,-0.3736371407647282,"Lat: 24.460630416870117, Lng: 39.608829498291016",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.46063041687012,39.608829498291016,0.0,True,False,False,False,False,False,True,False,False,True,False
فخامة الديار للشقق المخدومة Fakhamat Aldyar For Serviced Apartments - Studio,-0.2534704644762212,-0.2467777237645132,-0.3711610388289038,"Lat: 21.319499969482422, Lng: 40.428550720214844",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.319499969482425,40.42855072021485,0.0,False,False,True,False,False,False,True,True,False,False,False
الديوان النجدي للشقق المخدومة اقتصادي - One-Bedroom Apartment,-0.24181353732970626,-0.02203146430735001,-0.3736371407647282,"Lat: 21.484140396118164, Lng: 40.48775863647461",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.484140396118164,40.48775863647461,0.0,False,False,True,False,False,False,True,True,False,False,False
قرنيت الطائف للشقق المخدومة - فئة اقتصادي - One-Bedroom Apartment,-0.23289941657060662,0.8769535735213068,-0.37277588791748495,"Lat: 21.31884002685547, Lng: 40.43360137939453",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.31884002685547,40.43360137939453,0.0,False,False,True,False,False,False,True,True,False,False,False
شركة منازل التوت للشقق المخدومة الطايف القيم - Studio,-0.2171282798429688,0.8769535735213068,-0.37277588791748495,"Lat: 21.34973907470703, Lng: 40.42953872680664",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.34973907470703,40.42953872680664,0.0,False,False,True,False,False,False,True,True,False,False,False
روائع إبداعية للشقق المخدومة - فئة اقتصادي - Studio,-0.24044213413599863,-0.2467777237645132,-0.37277588791748495,"Lat: 21.32032012939453, Lng: 40.43117904663086",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.32032012939453,40.43117904663086,0.0,False,False,True,False,False,False,True,True,False,False,False
برود,-0.148558120157587,0.2027147951498152,-0.2453104665254785,"Lat: 21.2826265, Lng: 40.41373670000001",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.2826265,40.41373670000001,0.0,False,False,True,False,False,False,True,True,False,False,False
منتجع أرائك للفلل الفندقية الفاخرة,-0.16638636167578627,0.2027147951498152,-0.0796269500370512,"Lat: 21.2114062, Lng: 40.3967074",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.2114062,40.3967074,0.0,False,False,True,False,False,False,True,True,False,False,False
توت هاوس الوسام,-0.18078609520971645,0.6522073140641436,-0.25263111572704644,"Lat: 21.233142600000004, Lng: 40.3731541",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.233142600000004,40.3731541,0.0,False,False,True,False,False,False,True,True,False,False,False
